0,0.000638392
6.851568768,2.238213195
11.28418497,4.460177168
13.64358585,6.651748387
9.343597087,8.80504582
19.81933799,10.91631341
12.25910341,12.98023887
23.31176336,15.00033627
14.35002759,16.97877414
16.27085022,18.91860933
12.43012325,20.82261028
25.22658478,22.69554699
19.15612822,24.53507304
32.41983846,26.33632491
25.45596138,28.10108334
40.45329763,29.82675249
25.10577316,31.50901361
35.44777113,33.15362872
36.44276269,34.75743548
39.16774896,36.3285332
35.25928761,37.86662211
31.74856315,39.37676594
32.30346043,40.86071532
46.33405974,42.31892095
45.76875402,43.74545382
50.40975498,45.13255089
49.85750051,46.47931706
47.76254836,47.7837752
42.26544969,49.04938044
42.84252341,50.27825371
54.78158288,51.46802853
54.17351112,52.61590823
59.54924342,53.71446158
60.35589642,54.76490871
56.80148183,55.76637339
50.95243654,56.72256181
61.85142841,57.63885587
65.1516661,58.51619144
56.72516961,59.35954862
49.39480007,60.1782843
64.49797125,60.97902394
64.50675386,61.7641853
52.16018385,62.53742355
61.74836094,63.30235377
59.40384509,63.62042916
61.56429698,63.6065779
52.79462486,63.59490028
58.86269957,63.58538053
52.75395851,63.57803575
57.88285159,63.57289186
59.15579428,63.57000499
68.55091962,63.56943929
69.1622641,63.57120643
65.35996617,63.57507951
68.29312368,63.58066976
59.78116132,63.58760337
56.27910216,63.59546401
64.13456425,63.60394683
63.03292658,63.61287373
51.73875061,63.62213116
64.40400017,63.36039943
63.70717801,62.2223258
61.13225905,61.01265767
55.32809606,59.73265272
62.25260994,58.38981189
58.13062308,56.98481772
57.77885593,55.52378696
43.53520352,54.00861715
61.7361372,52.44936657
48.87981495,50.84540511
46.06322765,49.21104274
56.75296813,47.55698257
51.93546342,45.8984866
48.65603933,44.25980207
-30,42.67083081
44.24692965,41.18293977
36.5332486,39.83154348
39.19902023,38.54157209
38.87898815,37.31179756
41.60550337,36.09857053
39.54027924,34.89617348
35.12411894,33.67899036
32.87904649,32.43392653
28.01072621,31.14976301
40.19453116,29.81373919
36.02152074,28.41436801
25.08655114,26.94920918
18.27577327,25.41687757
31.92411155,23.80675024
30.52830175,22.11783609
22.0579143,20.3503058
22.03871087,18.50751372
19.33009871,16.59318188
10.34091036,14.61780275
6.433099756,12.59083991
20.42854889,10.51872255
15.92281691,8.406119593
4.293085185,6.258100829
-5.029273493,4.088679526
4.231858596,1.908539609
6.152084817,-0.274864594
-9.49863977,-2.45263315
-5.953542259,-4.611450087
-11.17035756,-6.745298839
-11.27865241,-8.846877594
-9.221009915,-10.91004459
-17.81637471,-12.9383477
-19.07858626,-14.92681627
-15.58743381,-16.87583866
-15.05126184,-18.78713376
-13.04637692,-20.66072507
-31.25903256,-22.49504838
-19.66094935,-24.28325282
-27.25921368,-26.0223372
-28.89153221,-27.71202301
-32.09985359,-29.34588797
-23.13188559,-30.92423578
-39.31243074,-32.441544
-38.53324087,-33.89992527
-45.84741242,-35.29847633
-37.1006059,-36.64054366
-39.5008053,-37.93348018
-31.40774452,-39.18537728
-32.60104279,-40.40299151
-45.03044322,-41.59456018
-40.33306848,-42.75798677
-39.2555096,-43.89735337
-50.09484911,-45.00995436
-45.57830179,-46.09565228
-46.37994176,-47.15490669
-43.15575965,-48.18590313
-46.16359039,-49.19058769
-46.83572225,-50.16419495
-62.59965114,-51.10136683
-49.38982762,-51.99890361
-51.94921186,-52.85477582
-45.66237246,-53.66740096
-57.09798493,-54.4344192
-52.77613901,-55.14983835
-59.76866998,-55.80760666
-58.02214479,-56.4020223
-65.5863557,-56.92875961
-53.98601092,-57.38539784
-65.73099118,-57.77299685
-57.35170355,-58.09301006
-53.22476352,-58.34979623
-65.9824145,-58.54771697
-55.47702071,-58.68979528
-61.31052821,-58.78122257
-57.89564301,-58.82693774
-51.14530366,-58.83249274
-51.65297402,-58.80253724
-50.24461561,-58.73776082
-66.23703047,-58.63434242
-60.07627913,-58.48506969
-56.39695416,-58.2850124
-56.19053582,-58.03052462
-59.18274583,-57.71699992
-54.46430062,-57.33905628
-66.21524378,-56.8913426
-53.29436862,-56.36833483
-60.79262316,-55.76757894
-65.73152968,-55.08631641
-58.0747821,-54.32398755
-48.40123418,-53.48624113
-44.65796402,-52.58019652
-60.2925142,-51.60839238
-52.9594973,-50.57339841
-43.62798804,-49.47821451
-43.63578239,-48.32534398
-47.74741258,-47.12043953
-46.28238401,-45.8618265
-41.055185,-44.5515589
-40.10550927,-43.18681703
-46.58016523,-41.76901027
-38.39173549,-40.33990617
-47.63914387,-38.88048732
-39.22560338,-37.41582931
-41.16479836,-35.93277356
-37.69358937,-34.45629161
-34.25326175,-32.98375925
30,-31.53356839
-40.18714873,-30.10642364
-31.47576809,-28.68022965
-36.79770193,-27.24309204
-27.31407238,-25.77808101
-29.15478258,-24.27511967
-27.01393991,-22.72325206
-29.115882,-21.11721252
-15.50410922,-19.45528103
-18.8038451,-17.7390162
-14.3393659,-15.96929813
-10.12916149,-14.14472104
-19.67976587,-12.26718648
-21.74811443,-10.33338056
-14.96105559,-8.343148298
-1.19092399,-6.304543537
-12.68350835,-4.2276836
-3.562299115,-2.122405468
0,-0.001883216
