4.825314222,5.030697
5.363837556,5.030922
5.051501933,5.031021
4.959841426,5.031074
5.447293681,5.03117
5.197683052,5.031354
4.609457215,5.031926
4.856361442,5.033286
4.770077816,5.035578
4.958495875,5.038836
5.054289543,5.042938
4.513284239,5.047709
5.331973642,5.052982
5.141052746,5.058268
4.954867226,5.063245
5.355821614,5.067642
5.350827724,5.071121
5.081541331,5.073522
5.191665379,5.07485
5.497763092,5.075118
4.871953898,5.07441
4.786410596,5.073064
4.587018332,5.071298
5.092371726,5.069154
5.394334042,5.066382
5.253020852,5.062743
5.336994002,5.058202
5.418072257,5.052834
4.822867359,5.046887
4.656549252,5.040829
5.115817615,5.034991
4.753889287,5.029473
4.573080695,5.024423
5.155965026,5.019821
5.435444709,5.015376
5.33033121,5.010878
5.093278217,5.006369
4.895988429,5.002091
4.945294469,4.998332
4.751441587,4.99532
4.747997946,4.993249
4.66639809,4.992166
5.352993861,4.99197
4.575937466,4.992359
5.439556169,4.993254
4.56594031,4.994322
5.204476541,4.9955
5.395455075,4.996465
5.195526352,4.997023
4.514059971,4.997218
5.415906382,4.997219
4.983590143,4.996899
5.241199834,4.996385
4.713380594,4.995797
4.857144839,4.995403
5.141201603,4.9953
5.292061007,4.9955
4.609464325,4.996105
4.69133819,4.997396
5.021276188,4.99942
4.811356066,5.002037
5.306672199,5.005123
4.935028732,5.008437
5.050079425,5.011919
5.239426005,5.015467
4.916030785,5.019001
5.260157348,5.022578
4.919003001,5.02619
4.736298371,5.029976
5.119199662,5.034009
5.488201677,5.038182
4.671602839,5.042443
5.312920004,5.04701
4.742966722,5.051877
5.074096291,5.057201
4.62582231,5.062949
4.851702273,5.069101
4.965388207,5.075368
5.148215462,5.081333
5.293607642,5.086511
5.443079616,5.090458
5.196124374,5.092854
4.948025302,5.093594
5.489009127,5.092635
5.35306153,5.089848
5.263118985,5.085341
4.795190821,5.079384
4.798488282,5.072353
4.968638325,5.064453
5.323029042,5.055723
4.537290068,5.046143
5.224989914,5.035855
5.293373293,5.024694
5.406907204,5.012609
5.017202769,4.99971
5.176858105,4.986349
4.76305859,4.972886
4.89536178,4.959799
4.80567859,4.947437
4.895505363,4.936111
4.612211662,4.926044
4.64935195,4.917438
5.491469651,4.910301
4.616973121,4.904481
4.50369472,4.900177
4.988143303,4.897414
5.246866313,4.895978
4.87833037,4.895707
5.167991661,4.896654
4.565553772,4.898861
4.570686965,4.902535
5.133309408,4.907681
4.976597487,4.9141
5.225241037,4.921734
4.684367665,4.930559
4.783397036,4.940739
4.614691231,4.952286
4.926403417,4.965116
4.584406744,4.978943
5.041955374,4.993455
5.407037299,5.008102
5.001914667,5.022364
4.884889078,5.035962
5.405514052,5.048605
5.105926032,5.059909
4.883450193,5.069708
5.35522707,5.077865
5.46782331,5.084126
5.219553034,5.088409
5.490385383,5.090863
4.701541639,5.091718
5.033822227,5.091443
4.958401507,5.090274
5.492278507,5.088411
5.468391408,5.085972
4.657284126,5.083322
4.616399351,5.081059
5.222665303,5.079518
4.948428683,5.078758
5.011052904,5.078921
4.675373625,5.080071
4.838380986,5.082231
5.261440189,5.085179
5.262652383,5.088544
4.744076108,5.092063
5.259427613,5.095578
5.387429093,5.098721
5.434202319,5.101221
5.158933966,5.102985
4.854939128,5.104119
5.093772308,5.104765
5.155923293,5.104914
4.82041949,5.104549
5.139857927,5.103684
5.494538132,5.102162
5.473426167,5.099847
4.703157857,5.096842
5.324020406,5.093473
4.891436212,5.089833
4.722406758,5.08615
4.831466569,5.082533
5.176150021,5.078873
5.405656582,5.074904
4.721200164,5.070423
5.498435304,5.065427
4.720677233,5.059698
5.290256643,5.053285
5.330389465,5.046029
4.912819431,5.037915
5.359662077,5.0291
5.230397202,5.019667
4.872730172,5.009896
4.800136948,5.000199
4.864074919,4.990901
5.402716176,4.982208
4.6664173,4.974248
4.655628559,4.967406
4.768467824,4.961877
5.004084686,4.957669
5.180090043,4.954674
4.505127552,4.952809
5.0336393,4.952131
4.690151664,4.952422
5.210570605,4.953516
5.349139063,4.955087
4.542515514,4.956967
5.495727073,4.959222
4.860078793,4.961672
5.123355294,4.96446
4.901604042,4.967666
4.662588946,4.97147
5.495761563,4.976007
4.511154045,4.98123
4.569472283,4.987403
4.845196835,4.994507
5.066925991,5.002269
5.474970892,5.010326
5.035814704,5.018354
5.249380878,5.026311
4.863587375,5.034164
